neighbourhood,longitude,room_type,minimum_nights,number_of_reviews,calculated_host_listings_count,availability_365
6.0,-73.93058,0.0,2.0,151.0,3.0,288.0
16.0,-73.97479,1.0,7.0,43.0,1.0,241.0
20.0,-73.95732,0.0,6.0,3.0,1.0,0.0
29.0,-73.96915,1.0,30.0,1.0,1.0,341.0
7.0,-73.99555,0.0,4.0,59.0,2.0,286.0
122.0,-74.13681,0.0,2.0,13.0,1.0,283.0
12.0,-73.95818,0.0,1.0,45.0,3.0,75.0
21.0,-73.92712,0.0,4.0,1.0,1.0,0.0
57.0,-73.85349,0.0,2.0,0.0,7.0,349.0
26.0,-73.9803,1.0,4.0,5.0,1.0,184.0
7.0,-73.99061,1.0,1.0,11.0,1.0,0.0
21.0,-73.91595,0.0,3.0,40.0,1.0,365.0
28.0,-73.96561,1.0,2.0,1.0,1.0,50.0
70.0,-73.8794,0.0,3.0,0.0,2.0,365.0
15.0,-73.92269,0.0,3.0,8.0,1.0,0.0
46.0,-73.8138,0.0,1.0,0.0,18.0,365.0
2.0,-73.95392,0.0,3.0,3.0,1.0,295.0
2.0,-73.947,0.0,2.0,5.0,1.0,365.0
30.0,-73.93664,1.0,15.0,1.0,1.0,0.0
6.0,-73.92529,0.0,28.0,14.0,4.0,265.0
1.0,-73.96921,1.0,1.0,1.0,1.0,0.0
43.0,-74.01343,1.0,20.0,0.0,1.0,0.0
8.0,-73.97266,1.0,30.0,0.0,1.0,1.0
6.0,-73.92131,1.0,1.0,0.0,1.0,116.0
54.0,-73.95022,0.0,1.0,30.0,2.0,342.0
4.0,-73.93838,0.0,1.0,103.0,10.0,364.0
1.0,-73.98081,1.0,2.0,4.0,1.0,0.0
19.0,-73.97949,0.0,1.0,0.0,1.0,188.0
6.0,-73.95555,0.0,28.0,0.0,1.0,0.0
39.0,-73.92223,0.0,1.0,11.0,1.0,346.0
7.0,-73.99022,1.0,1.0,176.0,1.0,252.0
16.0,-73.97957,1.0,4.0,3.0,1.0,350.0
21.0,-73.93579,0.0,5.0,6.0,1.0,13.0
43.0,-74.00661,1.0,120.0,0.0,232.0,286.0
79.0,-74.01229,0.0,1.0,0.0,4.0,353.0
31.0,-73.91167,0.0,1.0,2.0,2.0,173.0
21.0,-73.94001,0.0,4.0,0.0,1.0,0.0
67.0,-73.97772,0.0,1.0,0.0,1.0,0.0
27.0,-74.00381,0.0,5.0,0.0,1.0,0.0
13.0,-73.97936,1.0,2.0,4.0,1.0,0.0
64.0,-73.99425,0.0,1.0,28.0,3.0,21.0
11.0,-74.00284,0.0,1.0,0.0,2.0,0.0
4.0,-73.93575,1.0,2.0,74.0,1.0,92.0
10.0,-73.99022,0.0,30.0,1.0,2.0,39.0
14.0,-74.00356,1.0,7.0,6.0,1.0,358.0
87.0,-73.86411,2.0,1.0,25.0,2.0,78.0
44.0,-73.89884,0.0,1.0,2.0,1.0,35.0
12.0,-73.95114,1.0,2.0,3.0,1.0,0.0
19.0,-73.99067,1.0,2.0,3.0,1.0,0.0
28.0,-73.95504,1.0,5.0,6.0,1.0,7.0
2.0,-73.9489,0.0,5.0,46.0,1.0,343.0
43.0,-74.01476,1.0,32.0,99.0,1.0,203.0
5.0,-73.97589,1.0,30.0,2.0,50.0,365.0
100.0,-73.91296,1.0,2.0,11.0,1.0,52.0
22.0,-73.96457,0.0,1.0,18.0,2.0,78.0
4.0,-73.93781,0.0,3.0,1.0,3.0,213.0
2.0,-73.9516,0.0,1.0,27.0,1.0,160.0
12.0,-73.96016,1.0,7.0,1.0,1.0,219.0
87.0,-73.86804,1.0,7.0,53.0,1.0,10.0
8.0,-73.96183,0.0,3.0,5.0,2.0,176.0
7.0,-73.98482,0.0,5.0,2.0,1.0,0.0
54.0,-73.92191,0.0,2.0,41.0,1.0,250.0
2.0,-73.95669,0.0,1.0,1.0,2.0,0.0
68.0,-73.98872,0.0,1.0,4.0,1.0,0.0
18.0,-73.9183,0.0,4.0,19.0,1.0,0.0
63.0,-73.85667,0.0,1.0,0.0,1.0,0.0
39.0,-73.91699,0.0,1.0,1.0,1.0,0.0
36.0,-73.99206,0.0,2.0,17.0,3.0,0.0
8.0,-73.96912,1.0,1.0,0.0,2.0,88.0
22.0,-73.96256,0.0,3.0,1.0,1.0,105.0
6.0,-73.93802,0.0,5.0,8.0,1.0,289.0
7.0,-73.99405,0.0,3.0,17.0,1.0,364.0
68.0,-73.98518,0.0,1.0,69.0,1.0,176.0
8.0,-73.96059,0.0,30.0,1.0,32.0,333.0
12.0,-73.96417,0.0,2.0,5.0,1.0,182.0
12.0,-73.94892,0.0,2.0,0.0,1.0,0.0
19.0,-73.98959,1.0,7.0,9.0,1.0,0.0
29.0,-73.96586,0.0,2.0,13.0,1.0,0.0
6.0,-73.95211,1.0,5.0,0.0,1.0,0.0
64.0,-73.9944,1.0,30.0,92.0,1.0,106.0
6.0,-73.93594,1.0,1.0,113.0,1.0,63.0
1.0,-73.97444,1.0,2.0,1.0,11.0,192.0
111.0,-73.99646,0.0,5.0,2.0,1.0,214.0
2.0,-73.95349,0.0,1.0,143.0,5.0,221.0
8.0,-73.97265,1.0,7.0,13.0,1.0,130.0
7.0,-73.9884,0.0,1.0,38.0,5.0,307.0
28.0,-73.96633,1.0,1.0,26.0,1.0,47.0
43.0,-74.00545,1.0,29.0,2.0,96.0,333.0
30.0,-73.93715,0.0,3.0,14.0,1.0,0.0
1.0,-73.97252,1.0,30.0,0.0,12.0,323.0
12.0,-73.95427,1.0,2.0,4.0,1.0,0.0
6.0,-73.93947,0.0,2.0,87.0,1.0,60.0
52.0,-74.00137,0.0,1.0,9.0,1.0,0.0
2.0,-73.94524,0.0,2.0,0.0,1.0,125.0
35.0,-73.92866,0.0,2.0,13.0,1.0,292.0
49.0,-73.91117,0.0,15.0,3.0,1.0,55.0
2.0,-73.94647,1.0,30.0,104.0,4.0,249.0
28.0,-73.95212,1.0,2.0,8.0,3.0,62.0
206.0,-74.10869,0.0,21.0,0.0,2.0,281.0
4.0,-73.94999,1.0,2.0,12.0,1.0,0.0
14.0,-73.99935,1.0,3.0,0.0,1.0,8.0
37.0,-73.80701,0.0,2.0,40.0,3.0,311.0
26.0,-73.97731,1.0,7.0,2.0,1.0,0.0
24.0,-73.96109,1.0,3.0,56.0,1.0,19.0
49.0,-73.91354,0.0,1.0,0.0,3.0,177.0
1.0,-73.9671,1.0,28.0,1.0,49.0,253.0
30.0,-73.93126,0.0,5.0,1.0,1.0,0.0
6.0,-73.94897,1.0,3.0,7.0,1.0,9.0
0.0,-73.97197,1.0,2.0,5.0,1.0,0.0
22.0,-73.96283,1.0,60.0,46.0,1.0,54.0
12.0,-73.94369,0.0,3.0,4.0,1.0,0.0
23.0,-73.98799,0.0,4.0,59.0,1.0,83.0
12.0,-73.93656,0.0,2.0,3.0,1.0,18.0
123.0,-74.01103,1.0,3.0,7.0,1.0,0.0
8.0,-73.969,1.0,2.0,3.0,3.0,70.0
21.0,-73.91053,0.0,3.0,71.0,1.0,24.0
14.0,-73.99746,1.0,2.0,150.0,1.0,2.0
12.0,-73.94189,0.0,1.0,0.0,3.0,0.0
15.0,-73.94986,0.0,3.0,0.0,1.0,115.0
30.0,-73.94428,0.0,5.0,4.0,6.0,272.0
28.0,-73.95126,1.0,30.0,1.0,96.0,239.0
64.0,-73.99548,0.0,7.0,0.0,2.0,0.0
8.0,-73.97851,1.0,30.0,0.0,1.0,0.0
12.0,-73.95143,1.0,3.0,5.0,2.0,0.0
7.0,-73.98851,0.0,1.0,15.0,1.0,0.0
124.0,-73.84798,0.0,1.0,2.0,4.0,176.0
6.0,-73.95265,1.0,3.0,43.0,1.0,10.0
21.0,-73.93051,0.0,4.0,0.0,1.0,263.0
12.0,-73.95874,1.0,1.0,1.0,1.0,77.0
6.0,-73.94418,1.0,30.0,1.0,6.0,284.0
15.0,-73.91306,1.0,2.0,13.0,1.0,52.0
84.0,-73.89022,0.0,3.0,30.0,3.0,344.0
27.0,-74.00257,1.0,4.0,0.0,1.0,0.0
28.0,-73.94939,1.0,1.0,0.0,1.0,0.0
7.0,-73.99523,1.0,4.0,0.0,1.0,89.0
28.0,-73.96555,1.0,30.0,9.0,1.0,316.0
1.0,-73.99049,1.0,30.0,0.0,65.0,339.0
79.0,-73.99684,1.0,4.0,0.0,1.0,12.0
6.0,-73.92693,1.0,3.0,207.0,1.0,237.0
7.0,-73.99302,1.0,3.0,209.0,1.0,202.0
2.0,-73.95152,0.0,2.0,75.0,2.0,121.0
8.0,-73.96546,1.0,27.0,1.0,1.0,0.0
27.0,-74.00381,0.0,3.0,18.0,3.0,304.0
12.0,-73.95731,1.0,2.0,2.0,1.0,0.0
8.0,-73.97064,0.0,1.0,11.0,1.0,0.0
183.0,-73.73993,0.0,1.0,0.0,1.0,89.0
9.0,-73.99285,1.0,3.0,0.0,1.0,0.0
21.0,-73.92025,0.0,15.0,0.0,1.0,0.0
111.0,-73.99175,2.0,5.0,0.0,8.0,365.0
7.0,-73.99569,1.0,30.0,1.0,96.0,331.0
4.0,-73.93706,0.0,30.0,0.0,1.0,345.0
43.0,-74.00719,1.0,1.0,0.0,8.0,325.0
0.0,-73.97499,0.0,1.0,28.0,1.0,21.0
81.0,-73.87506,0.0,14.0,0.0,1.0,0.0
9.0,-73.99107,1.0,4.0,7.0,1.0,0.0
19.0,-73.982,1.0,7.0,4.0,1.0,0.0
46.0,-73.79687,0.0,1.0,3.0,3.0,357.0
46.0,-73.76566,0.0,2.0,56.0,2.0,365.0
23.0,-73.99307,1.0,30.0,7.0,7.0,0.0
87.0,-73.86047,1.0,1.0,2.0,1.0,1.0
102.0,-74.00681,0.0,2.0,3.0,1.0,0.0
117.0,-73.95436,1.0,3.0,0.0,1.0,0.0
20.0,-73.95443,1.0,5.0,6.0,1.0,0.0
15.0,-73.9493,1.0,2.0,1.0,1.0,0.0
81.0,-73.87853,0.0,5.0,2.0,3.0,0.0
27.0,-74.00775,1.0,2.0,5.0,1.0,0.0
8.0,-73.98933,0.0,3.0,69.0,3.0,70.0
45.0,-73.96029,0.0,2.0,11.0,1.0,188.0
28.0,-73.95003,0.0,20.0,3.0,1.0,0.0
54.0,-73.95104,1.0,4.0,0.0,1.0,0.0
59.0,-73.89502,1.0,2.0,0.0,1.0,0.0
79.0,-74.00018,0.0,2.0,6.0,3.0,365.0
17.0,-73.9766,1.0,300.0,13.0,2.0,0.0
43.0,-74.00761,1.0,2.0,8.0,1.0,0.0
79.0,-73.99097,0.0,2.0,44.0,1.0,298.0
23.0,-73.98705,1.0,2.0,8.0,4.0,297.0
8.0,-73.97755,1.0,6.0,0.0,1.0,0.0
6.0,-73.94232,0.0,2.0,1.0,1.0,6.0
1.0,-73.96706,1.0,5.0,30.0,1.0,0.0
7.0,-73.99687,0.0,30.0,3.0,47.0,288.0
12.0,-73.95669,1.0,3.0,35.0,1.0,18.0
44.0,-73.91384,0.0,2.0,162.0,2.0,268.0
15.0,-73.9568,0.0,1.0,2.0,1.0,0.0
6.0,-73.94534,1.0,2.0,20.0,1.0,273.0
43.0,-74.0074,1.0,1.0,1.0,8.0,314.0
20.0,-73.95332,0.0,1.0,1.0,1.0,0.0
28.0,-73.96001,0.0,1.0,9.0,1.0,365.0
6.0,-73.9452,0.0,1.0,0.0,1.0,220.0
12.0,-73.95902,1.0,2.0,12.0,2.0,308.0
19.0,-73.98821,1.0,1.0,28.0,1.0,341.0
12.0,-73.94982,1.0,2.0,87.0,1.0,126.0
34.0,-73.98702,1.0,2.0,4.0,2.0,0.0
21.0,-73.9266,1.0,2.0,0.0,1.0,0.0
20.0,-73.95435,1.0,3.0,23.0,28.0,81.0
11.0,-74.00163,1.0,4.0,1.0,1.0,0.0
6.0,-73.95876,0.0,5.0,1.0,2.0,0.0
71.0,-73.98589,0.0,1.0,0.0,15.0,296.0
4.0,-73.94881,0.0,1.0,8.0,1.0,0.0
45.0,-73.95916,0.0,5.0,57.0,2.0,201.0
70.0,-73.8759,0.0,7.0,24.0,3.0,313.0
70.0,-73.87488,1.0,2.0,43.0,1.0,95.0
31.0,-73.91137,0.0,1.0,37.0,3.0,344.0
106.0,-73.79565,0.0,1.0,91.0,5.0,358.0
23.0,-73.98689,2.0,14.0,0.0,28.0,322.0
2.0,-73.95343,0.0,30.0,1.0,2.0,133.0
183.0,-73.733,0.0,1.0,129.0,3.0,354.0
1.0,-73.97269,1.0,4.0,0.0,1.0,5.0
43.0,-74.00742,2.0,2.0,11.0,1.0,270.0
4.0,-73.93848,0.0,3.0,54.0,2.0,271.0
98.0,-73.91977,0.0,1.0,73.0,4.0,51.0
44.0,-73.90812,2.0,30.0,2.0,6.0,365.0
100.0,-73.89222,0.0,5.0,72.0,5.0,349.0
2.0,-73.95433,0.0,2.0,146.0,7.0,83.0
6.0,-73.92331,0.0,1.0,56.0,2.0,49.0
30.0,-73.92789,0.0,2.0,7.0,1.0,14.0
28.0,-73.95149,0.0,5.0,44.0,1.0,299.0
81.0,-73.87171,0.0,2.0,12.0,4.0,5.0
21.0,-73.90484,0.0,2.0,3.0,1.0,0.0
36.0,-73.99311,1.0,5.0,18.0,1.0,2.0
79.0,-74.00782,1.0,1.0,138.0,1.0,225.0
1.0,-73.97243,0.0,1.0,1.0,11.0,364.0
56.0,-73.91856,0.0,5.0,9.0,4.0,318.0
14.0,-73.99114,0.0,4.0,37.0,1.0,28.0
54.0,-73.94956,0.0,1.0,20.0,1.0,244.0
21.0,-73.91107,0.0,14.0,15.0,1.0,0.0
162.0,-73.8616,1.0,14.0,0.0,1.0,37.0
1.0,-73.96567,1.0,3.0,1.0,49.0,222.0
22.0,-73.95625,1.0,2.0,23.0,1.0,262.0
23.0,-73.99256,1.0,4.0,3.0,1.0,129.0
2.0,-73.95551,1.0,3.0,7.0,1.0,0.0
19.0,-73.98283,1.0,12.0,10.0,1.0,64.0
8.0,-73.96091,0.0,30.0,0.0,32.0,317.0
21.0,-73.9284,0.0,5.0,1.0,1.0,66.0
70.0,-73.88839,0.0,3.0,8.0,2.0,80.0
20.0,-73.95415,1.0,2.0,4.0,1.0,322.0
183.0,-73.72716,0.0,1.0,3.0,3.0,90.0
2.0,-73.95022,0.0,1.0,2.0,2.0,1.0
77.0,-74.01122,1.0,10.0,1.0,1.0,0.0
7.0,-73.9898,1.0,2.0,18.0,2.0,63.0
2.0,-73.93925,0.0,3.0,0.0,1.0,125.0
28.0,-73.95209,1.0,3.0,38.0,2.0,5.0
43.0,-74.01213,1.0,2.0,3.0,327.0,293.0
81.0,-73.88051,0.0,3.0,0.0,1.0,0.0
12.0,-73.95689,1.0,2.0,15.0,1.0,64.0
0.0,-73.97332,1.0,2.0,3.0,1.0,351.0
56.0,-73.91168,0.0,1.0,2.0,1.0,359.0
150.0,-73.90473,1.0,2.0,80.0,2.0,365.0
3.0,-73.96198,0.0,30.0,47.0,6.0,297.0
36.0,-73.99685,1.0,6.0,0.0,1.0,14.0
12.0,-73.96259,0.0,2.0,3.0,1.0,365.0
5.0,-73.97143,1.0,30.0,0.0,23.0,327.0
19.0,-73.98729,1.0,7.0,4.0,1.0,18.0
81.0,-73.87344,0.0,1.0,89.0,8.0,164.0
12.0,-73.95566,1.0,4.0,7.0,1.0,5.0
20.0,-73.9482,0.0,4.0,21.0,2.0,58.0
12.0,-73.94152,1.0,5.0,4.0,1.0,0.0
1.0,-73.96711,1.0,1.0,7.0,1.0,0.0
38.0,-73.98765,0.0,90.0,47.0,1.0,365.0
34.0,-73.98991,1.0,10.0,3.0,1.0,5.0
7.0,-73.9872,0.0,1.0,5.0,1.0,0.0
6.0,-73.95443,1.0,14.0,9.0,1.0,6.0
95.0,-73.85084,0.0,1.0,3.0,3.0,119.0
28.0,-73.9527,0.0,2.0,121.0,1.0,225.0
43.0,-74.00759,0.0,2.0,71.0,1.0,0.0
15.0,-73.95549,1.0,4.0,18.0,1.0,0.0
7.0,-73.98984,0.0,1.0,54.0,12.0,251.0
6.0,-73.94738,1.0,1.0,5.0,2.0,5.0
6.0,-73.91233,2.0,1.0,4.0,17.0,89.0
159.0,-73.7413,1.0,2.0,0.0,5.0,365.0
103.0,-73.88375,0.0,3.0,19.0,2.0,0.0
14.0,-73.99183,1.0,30.0,1.0,87.0,365.0
6.0,-73.95169,0.0,1.0,16.0,1.0,0.0
2.0,-73.94902,0.0,1.0,2.0,1.0,139.0
8.0,-73.98444,1.0,7.0,1.0,1.0,0.0
6.0,-73.9571,0.0,1.0,2.0,1.0,0.0
26.0,-73.98146,1.0,3.0,2.0,1.0,0.0
100.0,-73.88221,1.0,3.0,0.0,2.0,270.0
163.0,-74.14636,1.0,5.0,62.0,1.0,336.0
25.0,-73.95314,1.0,2.0,0.0,1.0,76.0
20.0,-73.95645,1.0,2.0,23.0,1.0,30.0
54.0,-73.94933,0.0,1.0,43.0,2.0,266.0
13.0,-73.97114,1.0,6.0,7.0,2.0,5.0
4.0,-73.94202,0.0,2.0,1.0,2.0,36.0
59.0,-73.90135,0.0,1.0,0.0,1.0,115.0
27.0,-73.99919,1.0,28.0,12.0,1.0,77.0
21.0,-73.92217,1.0,2.0,9.0,1.0,0.0
59.0,-73.90268,0.0,3.0,1.0,1.0,0.0
84.0,-73.90733,1.0,2.0,148.0,1.0,235.0
2.0,-73.9567,2.0,1.0,0.0,2.0,34.0
71.0,-73.98292,1.0,30.0,4.0,1.0,292.0
1.0,-73.96707,1.0,30.0,8.0,12.0,282.0
6.0,-73.94787,0.0,1.0,1.0,2.0,0.0
71.0,-73.98564,1.0,2.0,16.0,4.0,304.0
9.0,-73.99539,0.0,1.0,42.0,1.0,0.0
24.0,-73.95903,1.0,5.0,7.0,1.0,0.0
11.0,-74.00238,1.0,45.0,21.0,1.0,0.0
7.0,-73.98812,0.0,6.0,1.0,3.0,8.0
1.0,-73.98307,0.0,1.0,0.0,6.0,299.0
14.0,-73.99617,1.0,7.0,14.0,1.0,0.0
25.0,-73.93714,0.0,1.0,4.0,1.0,0.0
6.0,-73.9307,0.0,30.0,0.0,27.0,326.0
83.0,-73.87507,0.0,2.0,7.0,6.0,64.0
14.0,-73.99488,1.0,2.0,9.0,1.0,151.0
113.0,-73.98539,1.0,14.0,1.0,1.0,0.0
11.0,-74.00188,1.0,4.0,22.0,1.0,77.0
90.0,-74.02833,1.0,2.0,109.0,1.0,216.0
105.0,-73.91684,1.0,4.0,0.0,1.0,0.0
121.0,-73.89569,0.0,30.0,14.0,2.0,365.0
21.0,-73.92489,0.0,3.0,12.0,2.0,0.0
28.0,-73.95557,0.0,3.0,1.0,1.0,16.0
1.0,-73.97092,1.0,3.0,0.0,1.0,24.0
56.0,-73.9258,0.0,2.0,8.0,1.0,22.0
2.0,-73.94699,1.0,5.0,1.0,1.0,0.0
54.0,-73.9258,1.0,3.0,0.0,2.0,206.0
36.0,-73.99779,1.0,5.0,12.0,1.0,0.0
23.0,-73.98797,0.0,4.0,5.0,1.0,0.0
26.0,-73.98008,1.0,5.0,66.0,1.0,323.0
2.0,-73.94805,0.0,3.0,14.0,3.0,348.0
39.0,-73.91456,0.0,4.0,1.0,1.0,0.0
46.0,-73.77299,1.0,1.0,7.0,1.0,0.0
22.0,-73.9516,0.0,1.0,4.0,1.0,179.0
30.0,-73.93945,0.0,2.0,76.0,1.0,291.0
21.0,-73.93617,0.0,1.0,97.0,2.0,115.0
12.0,-73.95641,1.0,120.0,12.0,1.0,306.0
19.0,-73.98453,1.0,2.0,62.0,1.0,0.0
31.0,-73.90352,1.0,2.0,10.0,1.0,62.0
12.0,-73.95914,1.0,30.0,0.0,1.0,59.0
1.0,-73.97192,1.0,3.0,4.0,1.0,0.0
25.0,-73.95004,1.0,3.0,22.0,1.0,0.0
15.0,-73.95473,0.0,3.0,0.0,1.0,0.0
23.0,-73.98675,1.0,25.0,22.0,3.0,268.0
12.0,-73.96276,1.0,1.0,0.0,4.0,140.0
43.0,-74.00827,0.0,2.0,1.0,1.0,0.0
39.0,-73.91564,0.0,1.0,2.0,1.0,0.0
2.0,-73.94287,1.0,3.0,61.0,2.0,276.0
4.0,-73.94017,0.0,7.0,25.0,1.0,151.0
10.0,-73.9843,1.0,5.0,1.0,1.0,28.0
14.0,-73.99581,1.0,4.0,153.0,1.0,205.0
2.0,-73.94595,0.0,1.0,1.0,2.0,363.0
8.0,-73.97098,0.0,30.0,2.0,1.0,365.0
21.0,-73.92319,0.0,2.0,2.0,1.0,0.0
54.0,-73.94493,0.0,7.0,2.0,9.0,114.0
102.0,-73.99893,1.0,2.0,12.0,2.0,8.0
2.0,-73.94175,0.0,4.0,0.0,2.0,365.0
19.0,-73.97869,1.0,2.0,4.0,1.0,33.0
98.0,-73.92778,1.0,4.0,5.0,1.0,0.0
183.0,-73.73945,0.0,7.0,1.0,1.0,227.0
52.0,-73.99904,1.0,2.0,3.0,1.0,0.0
8.0,-73.98761,1.0,20.0,0.0,2.0,18.0
9.0,-73.99204,1.0,10.0,4.0,1.0,0.0
8.0,-73.96509,1.0,90.0,54.0,1.0,153.0
21.0,-73.93052,0.0,4.0,0.0,2.0,0.0
22.0,-73.96862,0.0,2.0,3.0,1.0,0.0
1.0,-73.96484,1.0,30.0,0.0,49.0,364.0
6.0,-73.92339,1.0,14.0,0.0,1.0,329.0
90.0,-74.01975,0.0,5.0,0.0,2.0,37.0
56.0,-73.92879,1.0,2.0,147.0,2.0,325.0
71.0,-73.98619,0.0,3.0,10.0,1.0,189.0
16.0,-73.98496,1.0,3.0,3.0,1.0,0.0
69.0,-73.86427,1.0,2.0,95.0,1.0,225.0
56.0,-73.9203,0.0,7.0,0.0,3.0,356.0
100.0,-73.88834,1.0,1.0,57.0,1.0,337.0
124.0,-73.83368,1.0,1.0,28.0,1.0,347.0
101.0,-74.0162,1.0,1000.0,0.0,1.0,362.0
5.0,-73.9781,1.0,30.0,2.0,91.0,251.0
21.0,-73.92253,0.0,2.0,12.0,1.0,67.0
8.0,-73.96887,1.0,3.0,10.0,1.0,13.0
12.0,-73.95747,1.0,6.0,10.0,1.0,18.0
156.0,-73.86818,1.0,5.0,0.0,1.0,363.0
100.0,-73.90395,1.0,3.0,59.0,1.0,333.0
24.0,-73.95442,1.0,2.0,15.0,1.0,0.0
55.0,-74.07956,1.0,4.0,63.0,3.0,191.0
34.0,-73.99267,0.0,2.0,49.0,3.0,74.0
124.0,-73.82349,0.0,1.0,0.0,1.0,0.0
18.0,-73.91747,0.0,7.0,0.0,1.0,0.0
46.0,-73.76672,0.0,1.0,0.0,2.0,363.0
23.0,-73.99238,0.0,3.0,77.0,1.0,59.0
124.0,-73.82039,0.0,2.0,13.0,5.0,311.0
2.0,-73.94633,1.0,30.0,0.0,1.0,32.0
43.0,-74.01183,1.0,2.0,8.0,327.0,333.0
1.0,-73.97252,0.0,3.0,8.0,1.0,0.0
22.0,-73.96245,0.0,3.0,121.0,1.0,341.0
52.0,-73.99807,1.0,3.0,13.0,1.0,0.0
12.0,-73.94906,0.0,1.0,1.0,1.0,0.0
7.0,-73.98757,1.0,1.0,0.0,1.0,0.0
27.0,-74.0042,0.0,1.0,77.0,1.0,269.0
12.0,-73.94176,0.0,2.0,3.0,1.0,0.0
19.0,-73.98282,1.0,9.0,4.0,1.0,0.0
37.0,-73.82884,0.0,7.0,82.0,12.0,152.0
49.0,-73.90807,1.0,1.0,67.0,1.0,145.0
13.0,-73.97378,0.0,2.0,0.0,3.0,66.0
6.0,-73.93132,1.0,45.0,2.0,1.0,43.0
20.0,-73.95628,1.0,7.0,4.0,2.0,0.0
25.0,-73.95679,1.0,5.0,1.0,1.0,0.0
6.0,-73.93805,1.0,3.0,173.0,1.0,297.0
6.0,-73.95188,1.0,3.0,38.0,2.0,197.0
21.0,-73.92303,1.0,2.0,12.0,2.0,0.0
81.0,-73.88812,0.0,2.0,8.0,1.0,0.0
12.0,-73.95678,1.0,1.0,20.0,1.0,35.0
20.0,-73.95751,0.0,30.0,5.0,4.0,0.0
22.0,-73.96348,1.0,4.0,17.0,1.0,95.0
24.0,-73.95376,1.0,25.0,1.0,1.0,5.0
37.0,-73.83299,0.0,1.0,214.0,8.0,56.0
39.0,-73.92633,1.0,5.0,91.0,2.0,57.0
181.0,-73.83402,1.0,2.0,81.0,1.0,286.0
28.0,-73.96273,0.0,60.0,43.0,2.0,90.0
71.0,-73.98574,0.0,1.0,1.0,1.0,0.0
8.0,-73.97918,1.0,21.0,45.0,2.0,176.0
4.0,-73.93475,1.0,2.0,3.0,1.0,0.0
202.0,-73.72954,0.0,1.0,9.0,5.0,252.0
147.0,-73.91653,0.0,1.0,4.0,2.0,36.0
51.0,-73.95012,0.0,30.0,5.0,1.0,2.0
183.0,-73.7274,0.0,1.0,0.0,2.0,365.0
18.0,-73.92907,1.0,1.0,9.0,1.0,0.0
20.0,-73.94215,1.0,2.0,20.0,1.0,98.0
15.0,-73.93508,1.0,5.0,9.0,1.0,7.0
70.0,-73.89635,1.0,30.0,108.0,2.0,206.0
153.0,-73.84803,0.0,2.0,0.0,1.0,363.0
28.0,-73.95054,1.0,27.0,2.0,1.0,154.0
110.0,-74.08391,0.0,4.0,51.0,8.0,316.0
54.0,-73.95106,1.0,2.0,44.0,2.0,288.0
23.0,-73.98867,0.0,5.0,13.0,2.0,253.0
4.0,-73.94038,0.0,2.0,38.0,6.0,178.0
12.0,-73.93896,1.0,2.0,34.0,3.0,272.0
30.0,-73.94271,0.0,2.0,0.0,1.0,0.0
15.0,-73.95364,0.0,5.0,0.0,1.0,69.0
45.0,-73.9603,0.0,3.0,6.0,1.0,0.0
33.0,-73.9969,1.0,3.0,1.0,1.0,21.0
24.0,-73.94619,1.0,2.0,19.0,1.0,102.0
8.0,-73.96448,0.0,2.0,24.0,1.0,20.0
12.0,-73.94541,0.0,1.0,2.0,1.0,0.0
6.0,-73.92775,0.0,1.0,0.0,1.0,76.0
21.0,-73.90786,0.0,2.0,10.0,1.0,0.0
20.0,-73.95246,1.0,10.0,0.0,1.0,0.0
6.0,-73.94711,2.0,2.0,0.0,3.0,348.0
2.0,-73.94597,1.0,21.0,0.0,1.0,0.0
6.0,-73.94979,0.0,1.0,87.0,15.0,305.0
52.0,-73.99834,1.0,3.0,60.0,1.0,18.0
19.0,-73.98279,1.0,4.0,43.0,1.0,161.0
1.0,-73.96467,1.0,1.0,0.0,5.0,306.0
19.0,-73.97923,0.0,2.0,0.0,1.0,0.0
10.0,-73.98678,1.0,5.0,5.0,1.0,0.0
13.0,-73.9733,1.0,3.0,9.0,1.0,0.0
4.0,-73.9384,0.0,2.0,6.0,1.0,77.0
14.0,-74.00263,1.0,3.0,1.0,1.0,0.0
6.0,-73.92303,0.0,25.0,16.0,3.0,179.0
14.0,-74.0048,1.0,4.0,18.0,1.0,0.0
56.0,-73.91642,0.0,2.0,55.0,3.0,244.0
15.0,-73.95753,1.0,2.0,5.0,1.0,0.0
53.0,-73.99729,2.0,5.0,19.0,1.0,89.0
30.0,-73.94306,0.0,1.0,0.0,1.0,0.0
2.0,-73.94383,1.0,1.0,0.0,1.0,0.0
28.0,-73.95499,1.0,3.0,20.0,1.0,282.0
12.0,-73.94938,0.0,3.0,4.0,1.0,0.0
101.0,-74.01537,1.0,30.0,2.0,12.0,281.0
16.0,-73.97726,2.0,1.0,46.0,2.0,0.0
6.0,-73.94819,1.0,7.0,3.0,1.0,0.0
14.0,-73.99608,1.0,30.0,0.0,121.0,337.0
20.0,-73.95433,1.0,45.0,0.0,1.0,326.0
13.0,-73.97461,1.0,1.0,2.0,1.0,0.0
22.0,-73.95279,0.0,3.0,66.0,3.0,283.0
10.0,-73.98818,1.0,3.0,73.0,2.0,259.0
2.0,-73.94876,0.0,1.0,6.0,1.0,0.0
6.0,-73.95385,0.0,3.0,36.0,4.0,281.0
28.0,-73.95064,1.0,30.0,15.0,1.0,309.0
